id,participant_id,participant_no,condition_id,condition_type,task_order,task_type,survey_number,perceived_compliance_1,perceived_compliance_2,perceived_compliance_3,perceived_compliance_4,perceived_conversion_1,perceived_conversion_2,perceived_conversion_3,perceived_conversion_4,concentration_test,agent_competence,agent_predictability,agent_integrity,agent_understanding,agent_utility,agent_affect,agent_trust,agent1_competence,agent1_predictability,agent1_integrity,agent1_understanding,agent1_utility,agent1_affect,agent1_trust,agent3_competence,agent3_predictability,agent3_integrity,agent3_understanding,agent3_utility,agent3_affect,agent3_trust,created_at
98a8bedb-8f19-4a62-96f5-e46cf547d535,12977f58-b35a-48bb-ba9b-643cc0379c18,112,112.0,majority,normativeFirst,informative,2,5,4,4,5,4,4,4,4,4,5.0,5.0,4.0,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,,2025-09-09 18:25:49.968082+00:00
80e4ea5a-d968-49bc-88e1-a5693d30a98e,12977f58-b35a-48bb-ba9b-643cc0379c18,112,112.0,majority,normativeFirst,normative,1,4,4,4,5,6,6,5,5,4,4.0,4.0,5.0,5.0,4.0,6.0,5.0,,,,,,,,,,,,,,,2025-09-09 18:18:26.592737+00:00
dbca75f1-fc01-4d67-8e26-8cb6eabead27,8f9ebfca-c50d-4ed1-8314-27f04276794e,113,113.0,minority,informativeFirst,informative,1,2,3,2,2,4,5,4,4,4,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2025-09-09 19:16:36.824275+00:00
589a8f1f-acbc-4795-9d3d-6ad2258e8af4,8f9ebfca-c50d-4ed1-8314-27f04276794e,113,113.0,minority,informativeFirst,normative,2,2,2,2,2,2,2,2,2,4,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-09-09 19:33:11.312111+00:00
7019648f-c836-4262-835f-f5502906bdbc,95f30d93-4281-4988-8ba2-840acccee258,114,114.0,minorityDiffusion,normativeFirst,informative,2,1,1,1,1,2,7,6,5,4,,,,,,,,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,2025-09-09 18:26:04.038197+00:00
86589ce0-848b-42ce-aaa8-24ab98e0a5df,95f30d93-4281-4988-8ba2-840acccee258,114,114.0,minorityDiffusion,normativeFirst,normative,1,2,3,1,2,3,7,5,4,4,,,,,,,,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2025-09-09 18:15:46.592439+00:00
6e4a530f-1e2c-4bab-a0e4-e89572a3e43b,7c8f6bfd-5a39-49ef-83db-d5f330f9b53d,115,115.0,majority,informativeFirst,informative,1,7,5,3,5,4,7,6,6,4,6.0,6.0,6.0,4.0,6.0,5.0,5.0,,,,,,,,,,,,,,,2025-09-09 17:52:33.801282+00:00
bea852e9-d53f-46dd-9b30-e98eb2ac51b7,7c8f6bfd-5a39-49ef-83db-d5f330f9b53d,115,115.0,majority,informativeFirst,normative,2,5,5,6,5,7,4,5,5,4,6.0,5.0,5.0,5.0,6.0,5.0,5.0,,,,,,,,,,,,,,,2025-09-09 17:59:17.070745+00:00
948eeb98-76e0-45f9-9abe-f7eaba48055c,b113d736-45f2-4708-8d0b-4ab534334126,116,116.0,minority,normativeFirst,informative,2,1,1,1,1,1,7,7,7,4,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2025-09-09 18:04:54.600640+00:00
167fe36b-3beb-4635-b733-e5c5283e23ba,b113d736-45f2-4708-8d0b-4ab534334126,116,116.0,minority,normativeFirst,normative,1,1,1,1,1,1,7,7,7,4,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2025-09-09 17:55:39.816755+00:00
c62bfc61-94a3-4a42-9437-921cdf25fbe2,492d89b6-d366-43d8-b3e3-3d3776f18f09,117,117.0,minorityDiffusion,informativeFirst,informative,1,1,3,1,1,1,4,5,5,4,,,,,,,,5.0,5.0,5.0,6.0,1.0,3.0,2.0,5.0,6.0,7.0,6.0,2.0,3.0,3.0,2025-09-09 18:00:11.128377+00:00
4ed20e31-8554-4c2f-b326-0182fde57552,492d89b6-d366-43d8-b3e3-3d3776f18f09,117,117.0,minorityDiffusion,informativeFirst,normative,2,1,1,1,1,1,7,3,4,4,,,,,,,,6.0,4.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,4.0,2025-09-09 18:21:08.196471+00:00
3c7f3657-0b27-4069-9a97-fe48fcc5e332,bcfa8ed7-049b-41a3-8758-cab44eb85c7e,118,118.0,majority,normativeFirst,informative,2,1,1,1,1,1,1,1,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2025-09-09 18:19:45.732939+00:00
3a834945-e676-43cc-adde-76ed8c9372ed,bcfa8ed7-049b-41a3-8758-cab44eb85c7e,118,118.0,majority,normativeFirst,normative,1,1,1,1,1,1,1,1,1,4,4.0,5.0,5.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2025-09-09 18:12:30.627078+00:00
f81144cf-4b03-4ced-bcef-66fb394ffced,c1160f10-3fe4-45c8-bedb-256f1b56060e,119,119.0,minority,informativeFirst,informative,1,6,6,3,3,4,5,6,5,4,,,,,,,,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,2025-09-09 18:09:28.616468+00:00
12d5c10d-b04f-426c-99b1-7bdb86b06404,c1160f10-3fe4-45c8-bedb-256f1b56060e,119,119.0,minority,informativeFirst,normative,2,3,2,2,2,2,5,6,6,4,,,,,,,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,2025-09-09 18:21:06.909059+00:00
962a27ae-b468-455c-98be-5c523bea0a00,38598dd5-4b64-46e0-8bda-c1a3766ec74d,120,120.0,minorityDiffusion,normativeFirst,informative,2,1,1,1,1,1,7,7,7,4,,,,,,,,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2025-09-09 18:10:56.313274+00:00
ba18b8bf-e701-4a01-8d92-ef23412db0ea,38598dd5-4b64-46e0-8bda-c1a3766ec74d,120,120.0,minorityDiffusion,normativeFirst,normative,1,1,1,1,1,1,7,4,7,4,,,,,,,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2025-09-09 18:04:16.401809+00:00
25f8e2fc-16aa-4be6-9aec-ae2d4ffa2bc0,c1490d5a-63eb-43c8-8b70-aac901fc51d7,121,57.0,minorityDiffusion,informativeFirst,informative,1,2,1,1,2,3,7,4,6,4,,,,,,,,4.0,1.0,6.0,6.0,5.0,6.0,5.0,5.0,1.0,6.0,,5.0,5.0,5.0,2025-09-09 18:17:29.417913+00:00
b4a548eb-8c33-4acd-8191-aed196ce90fd,c1490d5a-63eb-43c8-8b70-aac901fc51d7,121,57.0,minorityDiffusion,informativeFirst,normative,2,2,1,4,1,1,6,6,5,4,,,,,,,,4.0,2.0,6.0,7.0,5.0,6.0,4.0,5.0,2.0,6.0,7.0,5.0,6.0,4.0,2025-09-09 18:37:43.831054+00:00
051f2136-4c71-42c7-81b5-cd9cdc9ac51f,c73badf7-3e8c-4394-bebd-062f9d8e2c65,122,103.0,majority,informativeFirst,informative,1,5,4,3,5,7,6,5,6,4,5.0,6.0,6.0,6.0,6.0,5.0,6.0,,,,,,,,,,,,,,,2025-09-09 18:15:52.213189+00:00
4f45970a-2cf5-4338-ad4a-b79185102c40,c73badf7-3e8c-4394-bebd-062f9d8e2c65,122,103.0,majority,informativeFirst,normative,2,3,2,2,2,4,6,5,5,4,6.0,5.0,6.0,6.0,5.0,5.0,5.0,,,,,,,,,,,,,,,2025-09-09 18:32:42.104601+00:00
5b59b2ff-6ae8-498d-bae1-95879f7c5d4a,fcc2cd74-0d9d-4548-bfb0-15d9b696452e,123,58.0,majority,normativeFirst,informative,2,2,2,2,2,4,7,7,7,4,7.0,6.0,7.0,6.0,6.0,7.0,6.0,,,,,,,,,,,,,,,2025-09-09 18:31:29.828024+00:00
18588586-45ea-44a4-9560-660bc5ab5cd5,fcc2cd74-0d9d-4548-bfb0-15d9b696452e,123,58.0,majority,normativeFirst,normative,1,4,3,3,3,3,6,7,6,4,6.0,7.0,6.0,7.0,7.0,7.0,6.0,,,,,,,,,,,,,,,2025-09-09 18:15:22.876311+00:00
9d5e4167-5a0e-4a48-a779-5cb855ff6679,6d1797b0-a111-47d7-be49-735a3794db00,124,92.0,minority,normativeFirst,informative,2,7,1,1,1,1,7,7,7,4,,,,,,,,4.0,7.0,7.0,7.0,5.0,4.0,5.0,4.0,7.0,6.0,7.0,5.0,4.0,5.0,2025-09-09 18:19:39.667558+00:00
8c4fa07b-a9c8-4dbc-8482-967da31073ed,6d1797b0-a111-47d7-be49-735a3794db00,124,92.0,minority,normativeFirst,normative,1,1,1,1,1,3,7,7,7,4,,,,,,,,5.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,2025-09-09 18:09:01.029121+00:00
02e8b3ca-c468-41fe-af76-3af033598dcc,2f6754e3-91f8-42c4-8052-4680060616bb,125,44.0,minority,normativeFirst,informative,2,7,1,6,6,7,7,7,7,4,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2025-09-09 19:01:23.941366+00:00
d513196a-3254-4571-89f0-b5849679cdf1,2f6754e3-91f8-42c4-8052-4680060616bb,125,44.0,minority,normativeFirst,normative,1,4,2,2,3,7,7,7,7,4,,,,,,,,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,2025-09-09 18:42:49.997835+00:00
932a2313-31db-48b9-a682-e561d5a5cbf4,7ed3a914-8b04-43a8-b4a3-40a88e6eb270,126,72.0,minorityDiffusion,normativeFirst,informative,2,1,1,1,4,1,4,4,7,4,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2025-09-09 18:57:41.564552+00:00
d4fe787b-58a6-4879-bf6b-a691b6a8b272,7ed3a914-8b04-43a8-b4a3-40a88e6eb270,126,72.0,minorityDiffusion,normativeFirst,normative,1,1,1,1,4,1,4,4,4,4,,,,,,,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2025-09-09 18:48:32.990144+00:00
9a3b7370-dc89-4357-8867-02e384de7138,036599a1-cd2b-44e3-bab7-cb5fba869ec8,127,98.0,minority,normativeFirst,informative,2,4,3,3,2,3,4,4,5,4,,,,,,,,4.0,6.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,2025-09-09 19:22:13.620059+00:00
981ea465-0176-4194-9bf7-0481e8fedb94,036599a1-cd2b-44e3-bab7-cb5fba869ec8,127,98.0,minority,normativeFirst,normative,1,3,2,1,2,3,4,4,4,4,,,,,,,,3.0,6.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,2025-09-09 19:02:59.257368+00:00
